公司統一編號,公司名稱,分公司統一編號,分公司名稱,分公司地址,分公司狀態,lng,lat
22555003,統一超商股份有限公司,1846195,台北市第一七０分公司,臺北市士林區文林路169號,1,121.5267905,25.0895031
22555003,統一超商股份有限公司,16080140,台北巿第三四二分公司,臺北市松山區健康路224號,1,121.5610997,25.0538382
22555003,統一超商股份有限公司,16080155,台北縣第２５５分公司,新北市3峽區永館里9鄰民生街102號,3,121.369083,24.9341863
22555003,統一超商股份有限公司,16080161,台北縣第２５６分公司,新北市3峽區鳶山里十2鄰中山路186號,1,121.363915,24.936901
22555003,統一超商股份有限公司,16080177,新竹市第２６分公司,新竹市民富里7鄰北大路342號,1,120.9617079,24.8058451
22555003,統一超商股份有限公司,16080182,新竹市第２７分公司,新竹市新民里北大路286號,3,120.963422,24.8071671
22555003,統一超商股份有限公司,16080198,新竹巿第二十八分公司,新竹市金華里9鄰田美3街5號,3,120.9768259,24.8150493
22555003,統一超商股份有限公司,16080253,高雄巿第１５２分公司,高雄市小港區鳳源里鳳林路181、183號,1,120.344122,22.527242
22555003,統一超商股份有限公司,16080269,高雄巿第１５１分公司,高雄市前鎮區草衙里后安路146號,1,120.32294,22.573923
22555003,統一超商股份有限公司,16080275,桃園縣第４５分公司,桃園市蘆竹區南山路3段306、308號,1,121.286504,25.085279
22555003,統一超商股份有限公司,16080280,高雄巿第１５３分公司,高雄市3民區9如1路446號,3,120.3298279,22.6389931
22555003,統一超商股份有限公司,16080296,高雄巿第３５分公司,高雄市左營區新下里華夏路256號,1,120.297013,22.670436
22555003,統一超商股份有限公司,16080303,台南市第七十分公司,臺南市新化區協興里中山路624、626號,1,120.2995195,23.0367929
22555003,統一超商股份有限公司,16080319,宜蘭縣第6分公司,宜蘭縣羅東鎮南昌街53巷6-3號,1,121.7738241,24.6717369
22555003,統一超商股份有限公司,16080325,台南市第九十分公司,臺南市新營區民治東路1號,1,120.3226228,23.3109727
22555003,統一超商股份有限公司,16080330,雲林縣第１９分公司,雲林縣北港鎮華勝里公園路22號,3,120.3025863,23.5745885
22555003,統一超商股份有限公司,16080346,苗栗縣第１２分公司,苗栗縣苗栗市嘉盛里十鄰為公路741號,3,120.840913,24.574836
22555003,統一超商股份有限公司,16080351,苗栗縣第１１分公司,苗栗縣頭份市忠孝里十2鄰信東路158號,1,120.90904,24.6902507
22555003,統一超商股份有限公司,16080423,台中巿第一一五分公司,臺中市西屯區西墩里黎明路3段348號,1,120.639003,24.182115
22555003,統一超商股份有限公司,16080438,屏東縣第２３分公司,屏東縣麟洛鄉中山路166、166-1、166-2號,1,120.5268173,22.6508959
22555003,統一超商股份有限公司,16080444,屏東縣第２４分公司,屏東縣屏東市中山路1號,3,120.4863418,22.6697082
22555003,統一超商股份有限公司,16080459,高雄巿第１５４分公司,高雄市3民區安吉里民族1路98號,3,120.3147048,22.6438199
22555003,統一超商股份有限公司,16081133,台北縣第二五七分公司,新北市3重區光復路1段82號,1,121.4718871,25.0503582
22555003,統一超商股份有限公司,16081324,台北縣第２５８分公司,新北市板橋區中山路2段172號,3,121.4771512,25.0172143
22555003,統一超商股份有限公司,16081339,新竹巿第２９分公司,新竹市光復路2段163號,3,120.992408,24.7991719
22555003,統一超商股份有限公司,16081730,台北縣第２６０分公司,新北市新店區寶慶街66號,1,121.5417992,24.9868931
22555003,統一超商股份有限公司,16081746,台北縣第２５９分公司,新北市新店區北新路256號,3,121.5428892,24.978116
22555003,統一超商股份有限公司,16081751,桃園縣第９２分公司,桃園市桃園區力行路156號,1,121.3015258,25.0014908
22555003,統一超商股份有限公司,16081767,台南巿第１００分公司,臺南市東區路東里大同路2段95–3號,1,120.2135629,22.9787542
22555003,統一超商股份有限公司,16082040,台南市第九十九分公司,臺南市安南區城中里安中路599號,1,120.1985335,23.0410581
22555003,統一超商股份有限公司,16082127,桃園縣第９３分公司,桃園市8德區茄苳里2鄰中華路316、318、320、32,3,121.2699935,24.9779409
22555003,統一超商股份有限公司,16082132,桃園縣第９４分公司,桃園市中壢區慈惠3街153號,3,121.2256859,24.96479
22555003,統一超商股份有限公司,16082148,台北巿第二二四分公司,臺北市中山區民權東路3段71、73號,1,121.5435745,25.0625794
22555003,統一超商股份有限公司,16082153,台中巿第１１６分公司,臺中市東區十甲路132、132–1號,3,120.7010623,24.1445679
22555003,統一超商股份有限公司,16082169,彰化縣第三分公司,彰化縣2水鄉員集路4段6、8、10號,1,120.6161186,23.8113936
22555003,統一超商股份有限公司,16082175,台北巿第２３３分公司,臺北市南港區東新街80巷1號、108巷2弄30號,1,121.5870695,25.0463022
22555003,統一超商股份有限公司,16082180,高雄巿第１５５分公司,高雄市前金區新生里7賢2路254號,3,120.2924855,22.6322272
22555003,統一超商股份有限公司,16082196,高雄市第三三四分公司,高雄市鳳山區武漢里武慶2路52、54號,1,120.3330579,22.611094
22555003,統一超商股份有限公司,16082647,台北縣第２６１分公司,新北市板橋區松江街118號,3,121.469198,25.0303195
22555003,統一超商股份有限公司,16082652,台北縣第２６２分公司,新北市中和區景平路517、519號,3,121.4992064,24.9987841
22555003,統一超商股份有限公司,16082674,台北縣第１０３分公司,新北市貢寮區延平街63號,3,121.9244972,25.0558936
22555003,統一超商股份有限公司,16082787,台北巿第３４３分公司,臺北市中山區民生東路2段157號,1,121.5358553,25.0581224
22555003,統一超商股份有限公司,16082793,屏東縣第２５分公司,屏東縣內埔鄉南寧路19、21號,1,120.565357,22.617291
22555003,統一超商股份有限公司,16083110,嘉義縣第８分公司,嘉義縣朴子市竹圍里5鄰南通路3段767、769號,3,120.2429955,23.4636131
22555003,統一超商股份有限公司,16083391,嘉義巿第２９分公司,嘉義市西區福全里34鄰8德路73號,1,120.4306583,23.4836948
22555003,統一超商股份有限公司,16083408,台中市第一０三分公司,臺中市霧峰區坑口里中正路563、563-1號,1,120.6923329,24.0466132
22555003,統一超商股份有限公司,16083414,台中縣第７６分公司,臺中市太平區樹孝路109號,3,120.7173951,24.1525158
22555003,統一超商股份有限公司,16083603,台北縣第２６３分公司,新北市板橋區國慶路151號,1,121.461471,24.996175
22555003,統一超商股份有限公司,16083619,台北縣第２６４分公司,新北市樹林區3福街39、41號,1,121.4084085,25.0166365
22555003,統一超商股份有限公司,16083625,桃園縣第９５分公司,桃園市桃園區西湖里3民路3段190號,3,121.3048335,24.9935713
22555003,統一超商股份有限公司,16083694,台北縣第２６６分公司,新北市3重區中正北路189號,3,121.4773711,25.0696361
22555003,統一超商股份有限公司,16083701,台北縣第二六七分公司,新北市樹林區樹林市3俊街172號,1,121.4175783,25.0154425
22555003,統一超商股份有限公司,16083717,新北市第二六八分公司,新北市樹林區光華街2、4、6號,1,121.4136046,25.0037436
22555003,統一超商股份有限公司,16083723,台北巿第２３７分公司,臺北市信義區吳興街257、259號,1,121.5637452,25.027249
22555003,統一超商股份有限公司,16083738,台北巿第２１３分公司,臺北市中山區伊通街30號,1,121.5346609,25.0508746
22555003,統一超商股份有限公司,16083744,台北縣第２６５分公司,新北市淡水區賢孝里6鄰淡金路4段530號,3,121.452015,25.226607
22555003,統一超商股份有限公司,16083759,基隆巿第１０分公司,基隆市安樂區基金1路168–21號,3,121.717016,25.136506
22555003,統一超商股份有限公司,16083765,台北縣第２６９分公司,新北市新店區安和路1段1、3號,3,121.5170251,24.9649894
22555003,統一超商股份有限公司,16083771,台中巿第一一七分公司,臺中市東區自由路3段226號、進德路77號,1,120.692625,24.142577
22555003,統一超商股份有限公司,16083786,台中巿第一一八分公司,臺中市南區復興路3段138、140號,1,120.6731428,24.1301974
22555003,統一超商股份有限公司,16083792,台中縣第七十七分公司,臺中市潭子區新興路1段354號,3,120.7097513,24.1960556
22555003,統一超商股份有限公司,16084011,高雄市第四四八分公司,高雄市旗山區瑞吉里延平1路446號,1,120.4832438,22.8917085
22555003,統一超商股份有限公司,16084238,台南縣第五十二分公司,臺南市仁德區2行村2仁路1段151號,1,120.2209801,22.9212251
22555003,統一超商股份有限公司,16084244,台北縣第２７０分公司,新北市新莊區化成路283號,3,121.465802,25.054769
22555003,統一超商股份有限公司,16084259,高雄巿第十一分公司,高雄市3民區寶玉里大豐2路348、350、352號,1,120.3345024,22.6465659
22555003,統一超商股份有限公司,16084265,高雄縣第５２分公司,高雄市鳳山區5甲1路162號,3,120.3558149,22.6196295
22555003,統一超商股份有限公司,16084271,高雄市第三三五分公司,高雄市鳳山區鎮南里5甲2路744號,1,120.3287323,22.5938264
22555003,統一超商股份有限公司,16084547,台北縣第２７１分公司,新北市中和區中和路257號,1,121.5050871,24.999834
22555003,統一超商股份有限公司,16084552,桃園縣第８８分公司,桃園市中壢區自強里十5鄰環中東路8號,1,121.260198,24.967237
22555003,統一超商股份有限公司,16084568,桃園縣第９６分公司,桃園市平鎮區義民里廣泰路77號,3,121.2053006,24.9466922
22555003,統一超商股份有限公司,16084574,台南市第6分公司,臺南市南區夏林路1-16、1-17號,1,120.1951699,22.9860675
22555003,統一超商股份有限公司,16084687,台南巿第４７分公司,臺南市南區金華路1段27號,1,120.1890915,22.9616727
22555003,統一超商股份有限公司,16084693,高雄市第四四三分公司,高雄市阿蓮區中正路407號,1,120.3321361,22.8805737
22555003,統一超商股份有限公司,16085004,台北巿第３４４分公司,臺北市士林區天玉里8鄰天母西路5巷6號,3,121.5288971,25.1191098
22555003,統一超商股份有限公司,16085010,新竹巿第３０分公司,新竹市文雅里十8鄰竹光路123號,1,120.9591993,24.8128161
22555003,統一超商股份有限公司,16085026,新北市第二七二分公司,新北市中和區積穗里新生街48、50號,1,121.483205,25.0031337
22555003,統一超商股份有限公司,16085095,台南市第１０１分公司,臺南市南區大忠里中華南路1段138號,3,120.210913,22.969614
22555003,統一超商股份有限公司,16085102,高雄巿第１２１分公司,高雄市小港區港明里平和路156號,1,120.332135,22.567277
22555003,統一超商股份有限公司,16085237,台北市第３３１分公司,臺北市中山區林森北路262號,1,121.5253106,25.0546678
22555003,統一超商股份有限公司,16085243,台北市第３４５分公司,臺北市中山區中山北路2段74號,3,121.522495,25.0571989
22555003,統一超商股份有限公司,16085258,台北市第３４６分公司,臺北市萬華區環河南路2段200號,1,121.4930782,25.0340846
22555003,統一超商股份有限公司,16085378,台北縣第２７３分公司,新北市林口區中山路164號,3,121.3902586,25.0789496
22555003,統一超商股份有限公司,16085383,桃園縣第９７分公司,桃園市龍潭區烏樹林里中豐路317號,1,121.2115212,24.8784829
22555003,統一超商股份有限公司,16085399,桃園縣第９８分公司,桃園市平鎮區平東路241、243號,3,121.248649,24.915496
22555003,統一超商股份有限公司,16085932,南投縣第１４分公司,南投縣南投市南崗3路十號,3,120.6720624,23.9234945
22555003,統一超商股份有限公司,16086165,屏東縣第１５分公司,屏東縣東港鎮延平路107號,1,120.4486697,22.4676735
22555003,統一超商股份有限公司,16086284,雲林縣第２０分公司,雲林縣北港鎮新街里華勝路416號,3,120.3003035,23.584727
22555003,統一超商股份有限公司,16086290,嘉義縣第９分公司,嘉義縣朴子市開元里開元路154號,3,120.2444336,23.4671778
22555003,統一超商股份有限公司,16086307,嘉義縣第１０分公司,嘉義縣新港鄉宮前村十9鄰中山路85–5號,3,120.3475079,23.5542976
22555003,統一超商股份有限公司,16086313,台南縣第５３分公司,臺南市仁德區32鄰中山路664、666、668號,3,120.2480151,22.9727818
22555003,統一超商股份有限公司,16086762,台中巿第十七分公司,臺中市南屯區向上南路1段325號,1,120.6476674,24.1448786
22555003,統一超商股份有限公司,16086778,彰化縣第十二分公司,彰化縣員林市大同路1段238號,1,120.5802474,23.960899
22555003,統一超商股份有限公司,16086783,台南巿第１０２分公司,臺南市中西區府前路1段144號,1,120.1975012,22.9904859
22555003,統一超商股份有限公司,16086799,台南縣第５４分公司,臺南市永康區中華里小東路625號,3,120.237928,22.9986371
22555003,統一超商股份有限公司,16086910,台北縣第８０分公司,新北市泰山區明志路2段216號,3,121.427275,25.0488763
22555003,統一超商股份有限公司,16086926,台北巿第３４７分公司,臺北市中山區民權西路66號,1,121.5200647,25.0626036
22555003,統一超商股份有限公司,16086931,台北巿第３４８分公司,臺北市北投區立德路125號,3,121.4720103,25.1284955
22555003,統一超商股份有限公司,16086947,台北縣第二七四分公司,新北市泰山區同興里6鄰明志路1段421號,3,121.430912,25.0569118
22555003,統一超商股份有限公司,16087241,台北巿第三四九分公司,臺北市士林區福順里重慶北路4段149、151號,1,121.5118104,25.0832277
22555003,統一超商股份有限公司,16087256,桃園縣第９９分公司,桃園市中壢區普義路175、175-1號,1,121.231422,24.9608463
22555003,統一超商股份有限公司,16087262,新竹巿第３１分公司,新竹市光明里十4鄰大學路58、6號,1,121.00054,24.7895427
22555003,統一超商股份有限公司,16087278,高雄巿第１５７分公司,高雄市前鎮區永豐路十4號,1,120.3333171,22.6059918
22555003,統一超商股份有限公司,16087811,台中巿第１１９分公司,臺中市西屯區工業區1路54–1、54–2號,3,120.6146443,24.1800881
22555003,統一超商股份有限公司,16087827,台中縣第七十八分公司,臺中市烏日區中山路1段374號,3,120.638038,24.107842
22555003,統一超商股份有限公司,16087832,高雄巿第１５６分公司,高雄市意誠里3多4路93號,1,120.300952,22.612632
22555003,統一超商股份有限公司,16088157,屏東縣第２６分公司,屏東縣內埔鄉老埤村壽比路742、742–1號,3,120.5956009,22.6403752
22555003,統一超商股份有限公司,16088163,彰化縣第二十七分公司,彰化縣花壇鄉中山路2段1、3、5號,1,120.539009,24.025708
22555003,統一超商股份有限公司,16088179,台中巿第四十七分公司,臺中市西屯區大隆路56號,1,120.6531319,24.1563713
22555003,統一超商股份有限公司,16088184,台中縣第七十九分公司,臺中市大里區成功路491、493號,3,120.7030285,24.0901591
22555003,統一超商股份有限公司,16088190,彰化縣第二十三分公司,彰化縣田中鎮福安路144、146號,1,120.5891133,23.8615234
22555003,統一超商股份有限公司,16088488,台北縣第２７５分公司,新北市中和區興南路2段90號,1,121.5054095,24.9844684
22555003,統一超商股份有限公司,16088494,新竹巿第３２分公司,新竹市北區福林里9鄰東大路2段261號,3,120.9642002,24.81695
22555003,統一超商股份有限公司,16088500,高雄市第三八九分公司,高雄市大社區中山路261號,1,120.349125,22.731944
22555003,統一超商股份有限公司,16088760,台北巿第３５０分公司,臺北市大安區和平東路2段118巷33號,1,121.5429266,25.023535
22555003,統一超商股份有限公司,16088776,台北縣第２７６分公司,新北市板橋區文化路1段287號,3,121.4652441,25.0187829
22555003,統一超商股份有限公司,16088781,高雄縣第５７分公司,高雄市旗山區延平1路78號,3,120.4820367,22.8982922
22555003,統一超商股份有限公司,16089022,台中縣第８１分公司,臺中市大肚區沙田路3段882號,3,120.5424571,24.1693292
22555003,統一超商股份有限公司,16089037,南投縣第１５分公司,南投縣鹿谷鄉鹿谷村仁義路148號,3,120.7524,23.7460911
22555003,統一超商股份有限公司,16089043,高雄巿第１５９分公司,高雄市3民區港東里中山1路336、338號,3,120.3049893,22.636999
22555003,統一超商股份有限公司,16089058,高雄市第四五九分公司,高雄市橋頭區白樹路53號,1,120.3051627,22.758572
22555003,統一超商股份有限公司,16089178,桃園縣第１０１分公司,桃園市中壢區龍岡路3段192、194號,3,121.2340135,24.9354194
22555003,統一超商股份有限公司,16089183,桃園縣第１００分公司,桃園市中壢區東興里新興路162號,1,121.2263577,24.9530002
22555003,統一超商股份有限公司,16089199,台北巿第３５１分公司,臺北市北投區明德路99號,1,121.5193952,25.109518
22555003,統一超商股份有限公司,16089732,台北巿第３５２分公司,臺北市中山區復興北路164號,1,121.5437149,25.0535134
22555003,統一超商股份有限公司,16089971,屏東縣第二十九分公司,屏東縣恆春鎮墾丁里墾丁路6、62號,3,120.805622,21.942781
22555003,統一超商股份有限公司,16090175,台中縣第八十二分公司,臺中市龍井區忠和村中央路3段51號,1,120.5248836,24.2121783
22555003,統一超商股份有限公司,16090180,台中縣第八十三分公司,臺中市大肚區福山村沙田路1段426–7號,3,120.5651983,24.1232861
22555003,統一超商股份有限公司,16090196,台中縣第八十四分公司,臺中市清水區西社里海濱路168之1號,3,120.5669489,24.272289
22555003,統一超商股份有限公司,16090203,台中縣第八十五分公司,臺中市神岡區中山路736號,1,120.6803676,24.2482292
22555003,統一超商股份有限公司,16090267,台北巿第３５３分公司,臺北市松山區南京東路3段342號,3,121.5480413,25.0514132
22555003,統一超商股份有限公司,16090273,彰化縣第３０分公司,彰化縣和美鎮犁盛里彰新路2段545號,3,120.5333393,24.1046359
22555003,統一超商股份有限公司,16090463,台中縣第八０分公司,臺中市大里區大明路238號,1,120.6837599,24.1153655
22555003,統一超商股份有限公司,16090479,屏東縣第２８分公司,屏東縣屏東市永安里建國路99–1號,3,120.482763,22.66478
22555003,統一超商股份有限公司,16090484,屏東縣第２７分公司,屏東縣屏東市潭墘里大同北路1號、勝利路262之2號,1,120.4748841,22.6788598
22555003,統一超商股份有限公司,16090490,高雄巿第１５８分公司,高雄市3民區莊敬路289號,1,120.3183874,22.6496688
22555003,統一超商股份有限公司,16090652,台北縣第２７７分公司,臺北縣蘆洲鄉中原里十6鄰中正路185巷6號,3,121.468346,25.0854619
22555003,統一超商股份有限公司,16090668,嘉義縣第１１分公司,嘉義縣民雄鄉民權路42-2號,1,120.431273,23.558111
22555003,統一超商股份有限公司,16090674,雲林縣第二十一分公司,雲林縣元長鄉中山路32、32-2號,1,120.3136674,23.6496782
22555003,統一超商股份有限公司,16090689,桃園縣第１０２分公司,桃園市桃園區莊敬里經國路242號,1,121.3041053,25.0206724
22555003,統一超商股份有限公司,16090718,台中巿第１２０分公司,臺中市西屯區臺中港路3段196號,3,120.5951435,24.1908428
22555003,統一超商股份有限公司,16090724,彰化縣第三十一分公司,彰化縣彰化市南興里天祥路359號,1,120.5332524,24.0615365
22555003,統一超商股份有限公司,16090739,彰化縣第三十二分公司,彰化縣彰化市平和里金馬路3段784號,3,120.5306568,24.0760081
22555003,統一超商股份有限公司,16090745,彰化縣第３３分公司,彰化縣彰化市國聖里中山路3段512號,3,120.566727,24.089977
22555003,統一超商股份有限公司,16090750,彰化縣第三十四分公司,彰化縣伸港鄉新港村中興路1段355號,1,120.4889395,24.1474316
22555003,統一超商股份有限公司,16091441,台北縣第２７８分公司,新北市中和區忠孝街103、103–1號,1,121.5119514,24.9862036
22555003,統一超商股份有限公司,16091456,高雄巿第１６０分公司,高雄市前鎮區竹內里賢明路3、5號,1,120.3245999,22.608969
22555003,統一超商股份有限公司,16091462,高雄巿第一六一分公司,高雄市楠梓區裕昌里後昌路1285號,3,120.2883307,22.7158682
22555003,統一超商股份有限公司,16091478,高雄市第三三六分公司,高雄市鳳山區中崙4路2號,3,120.3526893,22.5996362
22555003,統一超商股份有限公司,16091630,台北縣第二八０分公司,新北市汐止區汐萬路2段62巷11號1、2樓,1,121.6498738,25.0822955
22555003,統一超商股份有限公司,16091646,桃園縣第１０４分公司,桃園市桃園區大興西路2段1號,1,121.3001552,25.0120518
22555003,統一超商股份有限公司,16091651,台南巿第１０４分公司,臺南市中西區協和里29鄰和善街54號,3,120.1907301,23.0015284
22555003,統一超商股份有限公司,16091667,高雄巿第１６３分公司,高雄市新興區新江里中山1路272號,3,120.302531,22.635208
22555003,統一超商股份有限公司,16091673,高雄巿第１６４分公司,高雄市3民區鼎復里鼎山街684號,3,120.316316,22.649755
22555003,統一超商股份有限公司,16091688,高雄市第三七四分公司,高雄市林園區東林村鳳林路1段1號,3,120.397675,22.500865
22555003,統一超商股份有限公司,16091694,桃園縣第１０３分公司,桃園市平鎮區南勢里十4鄰中豐路南勢2段377、379、3,1,121.2111043,24.9195115
22555003,統一超商股份有限公司,16091701,台中縣第八十六分公司,臺中市沙鹿區臺灣大道7段812號,1,120.5680766,24.2385412
22555003,統一超商股份有限公司,16091717,台南巿第１０３分公司,臺南市中西區大涼里中華西路2段36號,1,120.1870528,22.992779
22555003,統一超商股份有限公司,16091723,高雄巿第１６２分公司,高雄市3民區精華里9如2路446號,3,120.29981,22.641601
22555003,統一超商股份有限公司,16092336,台北巿第３５４分公司,臺北市文山區景中街45號,1,121.5440414,24.9927198
22555003,統一超商股份有限公司,16092342,台北縣第２７９分公司,新北市3峽區永館里21鄰文化路122號,1,121.369083,24.9341863
22555003,統一超商股份有限公司,16092357,苗栗縣第１３分公司,苗栗縣苗栗市中正路408號,3,120.8222284,24.5607429
22555003,統一超商股份有限公司,16092363,台中巿第１２１分公司,臺中市北區賴厝里漢口路4段56、58、6號,3,120.674885,24.166788
22555003,統一超商股份有限公司,16093567,台北縣第２８１分公司,新北市永和區福和路196號,3,121.5200461,25.0078359
22555003,統一超商股份有限公司,16093573,新竹巿第３３分公司,新竹市北區光華里十鄰湳雅街46號,1,120.9708305,24.817872
22555003,統一超商股份有限公司,16093588,高雄巿第１６５分公司,高雄市楠梓區加昌里4鄰樂群路153、155號,1,120.2970019,22.7183071
22555003,統一超商股份有限公司,16093594,高雄巿第１６６分公司,高雄市3民區德智里自由1路105號,3,120.308568,22.643752
22555003,統一超商股份有限公司,16093855,台北縣第２８４分公司,新北市土城區中華路1段187號,3,121.4460527,24.9884929
22555003,統一超商股份有限公司,16093861,高雄巿第１６７分公司,高雄市鼓山區光化里鼓山2路33號,3,120.2809219,22.6308476
22555003,統一超商股份有限公司,16094242,桃園縣第一０五分公司,桃園市8德區大同里21鄰福國北街82號,3,121.2953206,24.9610699
22555003,統一超商股份有限公司,16094257,彰化縣第三十五分公司,彰化縣彰化市進德路27號,3,120.558396,24.0834109
22555003,統一超商股份有限公司,16094263,台中縣第八十七分公司,臺中市豐原區3豐路2段186、188號,1,120.7212966,24.2709695
22555003,統一超商股份有限公司,16094279,台南縣第５５分公司,臺南市6甲區6甲村22鄰中正路552號,1,120.3516856,23.2307499
22555003,統一超商股份有限公司,16094361,台北巿第３５５分公司,臺北市中山區長安東路2段176號,3,121.5405557,25.0482515
22555003,統一超商股份有限公司,16094377,台北縣第２８２分公司,新北市汐止區中興路105號,1,121.6322706,25.0647455
22555003,統一超商股份有限公司,16094382,台南巿第１０５分公司,臺南市中西區工業里民族路3段92號,3,120.197621,22.998615
22555003,統一超商股份有限公司,16094398,台南縣第５６分公司,臺南市永康區大橋里中華路762、764號,3,120.2282853,23.0172839
22555003,統一超商股份有限公司,16094475,台北縣第二八三分公司,臺北縣汐止鎮忠孝里樟樹1路121號,3,121.64196,25.064458
22555003,統一超商股份有限公司,16094480,台中巿第１２２分公司,臺中市西屯區中工2路196號,3,120.6157172,24.1764909
22555003,統一超商股份有限公司,16094496,台中縣第八十八分公司,臺中市烏日區中山路2段289號,1,120.6233477,24.1062137
22555003,統一超商股份有限公司,16094502,台南巿第１０６分公司,臺南市東區前鋒路16號,1,120.2128125,22.9900343
22555003,統一超商股份有限公司,16094518,台南巿第１０７分公司,臺南市東區府宅里大同路1段173號,3,120.2121957,22.9806201
22555003,統一超商股份有限公司,16094778,新竹市第３４分公司,新竹市西大路642號,1,120.961239,24.8078891
22555003,統一超商股份有限公司,16094783,新竹縣第１７分公司,新竹縣湖口鄉孝勢村9鄰忠孝路2、22號,1,121.046041,24.901166
22555003,統一超商股份有限公司,16094799,新竹縣第１６分公司,新竹縣湖口鄉鳳凰村漢陽路1號,3,121.0262164,24.8632625
22555003,統一超商股份有限公司,16094952,台北縣第２８５分公司,新北市中和區中和路380號,1,121.5106826,25.0020802
22555003,統一超商股份有限公司,16094968,台中巿第１２３分公司,臺中市北區崇德路1段99號,3,120.6848449,24.1588155
22555003,統一超商股份有限公司,16094974,台中縣第８９分公司,臺中市太平區?L仔坑路328號,3,120.7584831,24.1516833
22555003,統一超商股份有限公司,16094989,屏東縣第３０分公司,屏東縣東港鎮興東里中正路1段206號,1,120.4507605,22.4683792
22555003,統一超商股份有限公司,16095100,高雄巿第１６８分公司,高雄市3民區灣興里民族1路239號,3,120.3148485,22.6508516
22555003,統一超商股份有限公司,16095116,高雄市第三七五分公司,高雄市林園區鳳芸2路57號 / 鳳芸路3號,1,120.397245,22.4871033
22555003,統一超商股份有限公司,16095122,高雄市第三三七分公司,高雄市鳳山區忠義里中山西路396、398、400號,1,120.3401574,22.6293152
22555003,統一超商股份有限公司,16095137,屏東縣第３１分公司,屏東縣枋山鄉楓港村十7鄰舊庄路21號,3,120.6918242,22.1947497
22555003,統一超商股份有限公司,16095447,台中巿第一二四分公司,臺中市北屯區昌平路2段45之8、45之9號,1,120.683287,24.1915361
22555003,統一超商股份有限公司,16095452,台南縣第５７分公司,臺南市永康區甲頂里中正南路186號,3,120.218618,23.023576
22555003,統一超商股份有限公司,16095468,新竹巿第３５分公司,新竹市西門里3鄰中山路100號,1,120.9653234,24.8045972
22555003,統一超商股份有限公司,16095474,雲林縣第２２分公司,雲林縣麥寮鄉麥津村中山路196號,1,120.2562718,23.7486018
22555003,統一超商股份有限公司,16096620,台北縣第２８８分公司,新北市新莊區福營里6鄰中正路587、587–1、589號,3,121.427911,25.033268
22555003,統一超商股份有限公司,16096635,台中縣第九十分公司,臺中市太平區精美路1、1–1號,1,120.7214625,24.1200421
22555003,統一超商股份有限公司,16096641,高雄縣第６３分公司,高雄市岡山區介壽路十9、2號,3,120.290435,22.785226
22555003,統一超商股份有限公司,16096733,台北縣第２８９分公司,新北市泰山區泰林路2段515、517號,1,121.4241534,25.0637475
22555003,統一超商股份有限公司,16096749,新北市第二九○分公司,新北市3重區重新路5段609巷12號之9、12號之10,3,121.46849,25.0467329
22555003,統一超商股份有限公司,16096754,彰化縣第３６分公司,彰化縣田中鎮員集路2段448、450號,3,120.5852723,23.8601709
22555003,統一超商股份有限公司,16096760,高雄市第三八０分公司,高雄市鳥松區球場路30之5號,3,120.335887,22.6553528
22555003,統一超商股份有限公司,16096776,台北縣第２８６分公司,新北市新莊區民安里十3鄰民安西路58號,3,121.4272196,25.0204581
22555003,統一超商股份有限公司,16096781,台北縣第二八七分公司,新北市新莊區西盛街325、327號,1,121.4280958,25.0146667
22555003,統一超商股份有限公司,16097796,台北巿第３５６分公司,臺北市士林區士東路48號,1,121.5278481,25.1119193
22555003,統一超商股份有限公司,16097965,台北巿第３５７分公司,臺北市松山區8德路4段658號,3,121.5756844,25.0498982
22555003,統一超商股份有限公司,16097971,台北巿第３５８分公司,臺北市大安區大安路2段102號,1,121.5458506,25.0308364
22555003,統一超商股份有限公司,16097986,台北巿第３５９分公司,臺北市士林區德行東路262號,1,121.5347471,25.1097429
22555003,統一超商股份有限公司,16097992,新竹巿第３６分公司,新竹市光鎮里十2鄰南大路754號,3,120.9652714,24.7901388
22555003,統一超商股份有限公司,16098182,基隆市第２１分公司,基隆市中正區祥豐街339號,1,121.7677381,25.1446738
22555003,統一超商股份有限公司,16098198,新竹縣第１８分公司,新竹縣竹北市新社里中正西路134號,1,121.0015445,24.8405732
22555003,統一超商股份有限公司,16098330,台東縣第１分公司,臺東縣臺東市中山路395、395–1號,3,121.1488148,22.7533813
22555003,統一超商股份有限公司,16098346,台東縣第２分公司,臺東縣臺東市中華路1段324號,3,121.1527787,22.753932
22555003,統一超商股份有限公司,16098351,台東縣第３分公司,臺東縣臺東市中華路1段405、407號,3,121.1527787,22.753932
22555003,統一超商股份有限公司,16098367,台東縣第四分公司,臺東縣卑南鄉明峰村忠孝路164、166、168號,1,121.0923234,22.8562271
22555003,統一超商股份有限公司,16098508,嘉義縣第１２分公司,嘉義縣朴子市竹圍里十1鄰大同路212號,3,120.2413517,23.4614483
22555003,統一超商股份有限公司,16098514,宜蘭縣第１３分公司,宜蘭縣羅東鎮興東南路188號,1,121.767172,24.673132
22555003,統一超商股份有限公司,16098520,台北巿第３６０分公司,臺北市大安區東豐街9號,1,121.5442913,25.0361134
22555003,統一超商股份有限公司,16098535,台北縣第２９１分公司,新北市汐止區忠孝東路2821,1,121.6637843,25.0682984
22555003,統一超商股份有限公司,16098599,台北縣第２９２分公司,新北市蘆洲區保新里4鄰3民路230號,1,121.4684872,25.0896007
